objectid,title,creator,date,description,subject,location,source,type,format,object_location,display_template,image_alt_text
8519,Low Country Shack with Fence,"Shacks, Legends",1990,,,Smithsonian,"Text, Wood",Image;StillImage,image/jpeg,/objects/IMG_8519 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8519.HEIC
8520,Miss Hester's Place,"Shacks, Legends",1994,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8520 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8520.HEIC
8521,Richard's Home,"Shacks, Legends",1993,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8521 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8521.HEIC
8522,Homeplace,"Shacks, Legends",1995,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8522 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8522.HEIC
8523,"At the Fair, One Time","Shacks, Legends",1996,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8523 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8523.HEIC
8524,"At the Fair, One Time","Shacks, Legends",1996,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8524 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8524.HEIC
8531,Plainview,"Shacks, Legends",1997,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8531 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8531.HEIC
8541,Nellie Rush's House,"Shacks, Legends",,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8541 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8541.HEIC
8542,Alabama Alice's Tea Party Set,"Shacks, Legends",,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8542 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8542.HEIC
8543,Miss Lizzy McKay's Place,"Shacks, Legends",,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8543 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8543.HEIC
8544,Plainview,"Shacks, Legends",,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8544 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8544.HEIC
8546,Miss Hester's Place,"Shacks, Legends",1994,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8546 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8546.HEIC
8547,Images From the Land/Georgia Shack Series,"Shacks, Legends",,Description of Georgia Shack Series,Georgia Shacks,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8547 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8547.HEIC
8548,The Jenkins House,"Shacks, Legends",,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8548 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8548.HEIC
8549,Leon's Yard,"Shacks, Legends",,,Leon,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8549 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8549.HEIC
8550,"Leon's Chimney, Part 2","Shacks, Legends",,,Leon,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8550 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8550.HEIC
8551,,"Shacks, Legends",,Text begins: I don't recal ever being asked in school...,Leon,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8551 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8551.HEIC
8552,Images From the Land/Georgia Shack Series,"Shacks, Legends",,Description of Georgia Shack Series,Georgia Shacks,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8552 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8552.HEIC
8556,Ms. Hudson's,"Shacks, Legends",1989,Black woman in red dress with broom in front of orange shack with black roof,,Smithsonian,"Text, Paper, Oil Pastel and/or Marker",Image;StillImage,image/jpeg,/objects/IMG_8556 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8556.HEIC
8560,The Green Car,"Legends, Other?",,Red bike on blue background,,Smithsonian,"Text, Paper, Oil Pastel and/or Marker",Image;StillImage,image/jpeg,/objects/IMG_8560 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8560.HEIC
8563,Cedar Creek Shack,"Shacks, Legends",1988,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8563 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8563.HEIC
8564,Shack with Blue Windows,"Shacks, Legends",1988,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8564 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8564.HEIC
8565,Coming Home the Back Way,"Shacks, Legends",1991,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8565 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8565.HEIC
8566,Three Burned Shacks,"Shacks, Legends",1991,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8566 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8566.HEIC
8567,How does a legend begin and where?,"Legends, Other?",,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8567 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8567.HEIC
8568,Miss Mary's House,"Shacks, Legends",1991,,MLF,Smithsonian,"Wood, Text, Metal",Image;StillImage,image/jpeg,/objects/IMG_8568 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8568.HEIC
8569,What are these new structures,"Legends, Other?",1993,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8569 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8569.HEIC
8570,Richard's Home,"Shacks, Legends",1993,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8570 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8570.HEIC
8571,Three Burned Shacks,"Shacks, Legends",1991,"The Ella Jenkins House, the Lula Smith House, the Roderick James House",,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8571 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8571.HEIC
8572,Low Country Shack with Fence,"Shacks, Legends",1990,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8572 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8572.HEIC
8573,Miss Hester's Place,"Shacks, Legends",1994,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8573 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8573.HEIC
8574,Tom's House,"Shacks, Legends",1995,,,Smithsonian,"Text, Wood, Metal, Other",Image;StillImage,image/jpeg,/objects/IMG_8574 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8574.HEIC
8575,"The Doctor will, if you're lucky, see you now","Shacks, Legends",,,The Doctor,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8575 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8575.HEIC
8587,Woman on Fire,"Legends, Other?",1997,Describes a woman with a flower hat,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8587 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8587.HEIC
8588,Shot Gun Homes,"Shacks, Legends",2001,Three shacks with identical chimneys and porches,,Smithsonian,"Text, Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,/objects/IMG_8588 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8588.HEIC
8592,What are these new structures,"Legends, Other?",1993,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8592 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8592.HEIC
8593,Richard's Home,"Shacks, Legends",1993,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8593 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8593.HEIC
8598,The Green House,"Shacks, Legends",,,,Smithsonian,"Text, Wood, Metal",Image;StillImage,image/jpeg,/objects/IMG_8598 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8598.HEIC
8599,Coming Home the Back Way,"Shacks, Legends",1991,,,Smithsonian,"Text, Wood",Image;StillImage,image/jpeg,/objects/IMG_8599 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8599.HEIC
8600,,"Shacks, Legends",,Story about becoming friends with Leon and his dogs,Leon,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8600 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8600.HEIC
8604,Amos Moor's House,"Shacks, Legends",,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8604 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8604.HEIC
8605,Chair for R.A. Miller,"Legends, Other?",,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8605 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8605.HEIC
8606,Spring,"Legends, Shacks",,,,Smithsonian,"Text, Paper, Oil Pastel and/or Marker",Image;StillImage,image/jpeg,/objects/IMG_8606 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8606.HEIC
8607a,Blues' Shack,"Shacks, Legends",,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8607a Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8607a.HEIC
8607b,Harnett County Shack,"Shacks, Legends",1988,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8607b Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8607b.HEIC
8608,Images From the Land/Georgia Shack Series,"Shacks, Legends",,,Georgia Shacks,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8608 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8608.HEIC
8609,,"Shacks, Legends",,This house is dedicated to the memory of homeeconomics. Red with brown roof and bottlecaps,,Smithsonian,"Text, Wood, Paint, Metal, Found Object(s)",Image;StillImage,image/jpeg,/objects/IMG_8609 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8609.HEIC
8610,Mr. Robert Mathis' Yellow Root House and Table,"Shacks, Legends",,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8610 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8610.HEIC
8612,Three Families (A Memorial Piece with Scars),"Shacks, Legends",1989,"Wood set on fire, mixed media",Three Families (A Memorial Piece with Scars),Smithsonian,"Metal, Wood, Text",Image;StillImage,image/jpeg,/objects/IMG_8612 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8612.HEIC
8613,The Green House,"Shacks, Legends",,,,Smithsonian,"Text, Wood, Metal",Image;StillImage,image/jpeg,/objects/IMG_8613 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8613.HEIC
8614,The Green House,"Shacks, Legends",,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8614 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8614.HEIC
8615,My Yard,"Shacks, Legends",1990,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8615 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8615.HEIC
8616,My Yard,"Shacks, Legends",1990,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8616 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8616.HEIC
8617,Flye Town,"Shacks, Legends",1990,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8617 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8617.HEIC
8618,Miss Mary's House,"Shacks, Legends",1991,,MLF,Smithsonian,"Wood, Text, Metal",Image;StillImage,image/jpeg,/objects/IMG_8618 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8618.HEIC
8619,Three Burned Shacks,"Shacks, Legends",1991,"The Ella Jenkins House, the Lula Smith House, the Roderick James House",,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8619 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8619.HEIC
8620,Bailey Lyles' House,Shacks,1991,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8620 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8620.HEIC
8621,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8621 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8621.HEIC
8622,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8622 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8622.HEIC
8623,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8623 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8623.HEIC
8624,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8624 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8624.HEIC
8625,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8625 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8625.HEIC
8626,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8626 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8626.HEIC
8627,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8627 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8627.HEIC
8629,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8629 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8629.HEIC
8630,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8630 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8630.HEIC
8631,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8631 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8631.HEIC
8632,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8632 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8632.HEIC
8633,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8633 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8633.HEIC
8634,What are these new structures,"Legends, Other?",1993,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8634 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8634.HEIC
8635,Sassafras and Yellow Root,"Shacks, Legends",1993,,The Doctor,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8635 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8635.HEIC
8636,Plainview,"Shacks, Legends",1997,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8636 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8636.HEIC
8638,Black Walls and Corduroy Walls,Torn Walls,1976,,Black Walls,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8638 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8638.HEIC
8639,Black Walls,Torn Walls,,,Black Walls,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8639 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8639.HEIC
8640,Black Walls,Torn Walls,,,Black Walls,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_8640 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8640.HEIC
9104,Black Walls,Torn Walls,,,Black Walls,Smithsonian,"Paint, Canvas",Image;StillImage,image/jpeg,/objects/IMG_9104 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_9104.HEIC
9283,Overly Excited,Shacks,2002,Brown with red roof in pasture with fence,,Smithsonian,Photo,Image;StillImage,image/jpeg,/objects/IMG_9283 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_9283.HEIC
9284,Three Burned Shacks,"Shacks, Legends",1991,"The Ella Jenkins House, the Lula Smith House, the Roderick James House",,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_9284 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_9284.HEIC
9287,Sculpture for Ms. Mary Lou Furcron,"Shacks, Legends",,,MLF,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_9287 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_9287.HEIC
9288,Miss Mary's House,"Shacks, Legends",1991,,MLF,Smithsonian,"Wood, Text, Metal",Image;StillImage,image/jpeg,/objects/IMG_9288 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_9288.HEIC
9289,Plainview,"Shacks, Legends",1997,,,Smithsonian,Text,Image;StillImage,image/jpeg,/objects/IMG_9289 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_9289.HEIC
1,,Frustula,,,,Smithsonian,,,,,,
2,,Frustula,,,,Smithsonian,,,,,,
3,,Frustula,,,,Smithsonian,,,,,,
4,,Frustula,,,,Smithsonian,,,,,,
