objectid,title,creator,date,description,subject,location,source,type,format,object_location,image_thumb
8568,Miss Mary's House,"Shacks, Legends",1991,,MLF,Smithsonian,"Wood, Text, Metal",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8568.HEIC,/objects/IMG_8568 Small.jpeg
8569,What are these new structures,"Legends, Other?",1993,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8569.HEIC,/objects/IMG_8569 Small.jpeg
8570,Richard's Home,"Shacks, Legends",1993,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8570.HEIC,/objects/IMG_8570 Small.jpeg
8571,Three Burned Shacks,"Shacks, Legends",1991,"The Ella Jenkins House, the Lula Smith House, the Roderick James House",,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8571.HEIC,/objects/IMG_8571 Small.jpeg
8572,Low Country Shack with Fence,"Shacks, Legends",1990,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8572.HEIC,/objects/IMG_8572 Small.jpeg
8573,Miss Hester's Place,"Shacks, Legends",1994,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8573.HEIC,/objects/IMG_8573 Small.jpeg
8574,Tom's House,"Shacks, Legends",1995,,,Smithsonian,"Text, Wood, Metal, Other",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8574.HEIC,/objects/IMG_8574 Small.jpeg
8575,"The Doctor will, if you're lucky, see you now","Shacks, Legends",,,The Doctor,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8575.HEIC,/objects/IMG_8575 Small.jpeg
8587,Woman on Fire,"Legends, Other?",1997,Describes a woman with a flower hat,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8587.HEIC,/objects/IMG_8587 Small.jpeg
8588,Shot Gun Homes,"Shacks, Legends",2001,Three shacks with identical chimneys and porches,,Smithsonian,"Text, Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8588.HEIC,/objects/IMG_8588 Small.jpeg
8592,What are these new structures,"Legends, Other?",1993,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8592.HEIC,/objects/IMG_8592 Small.jpeg
8593,Richard's Home,"Shacks, Legends",1993,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8593.HEIC,/objects/IMG_8593 Small.jpeg
8598,The Green House,"Shacks, Legends",,,,Smithsonian,"Text, Wood, Metal",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8598.HEIC,/objects/IMG_8598 Small.jpeg
8599,Coming Home the Back Way,"Shacks, Legends",1991,,,Smithsonian,"Text, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8599.HEIC,/objects/IMG_8599 Small.jpeg
8600,,"Shacks, Legends",,Story about becoming friends with Leon and his dogs,Leon,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8600.HEIC,/objects/IMG_8600 Small.jpeg
8604,Amos Moor's House,"Shacks, Legends",,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8604.HEIC,/objects/IMG_8604 Small.jpeg
8605,Chair for R.A. Miller,"Legends, Other?",,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8605.HEIC,/objects/IMG_8605 Small.jpeg
8606,Spring,"Legends, Shacks",,,,Smithsonian,"Text, Paper, Oil Pastel and/or Marker",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8606.HEIC,/objects/IMG_8606 Small.jpeg
8607a,Blues' Shack,"Shacks, Legends",,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8607a.HEIC,/objects/IMG_8607a Small.jpeg
8607b,Harnett County Shack,"Shacks, Legends",1988,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8607b.HEIC,/objects/IMG_8607b Small.jpeg
8608,Images From the Land/Georgia Shack Series,"Shacks, Legends",,,Georgia Shacks,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8608.HEIC,/objects/IMG_8608 Small.jpeg
8609,,"Shacks, Legends",,This house is dedicated to the memory of homeeconomics. Red with brown roof and bottlecaps,,Smithsonian,"Text, Wood, Paint, Metal, Found Object(s)",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8609.HEIC,/objects/IMG_8609 Small.jpeg
8610,Mr. Robert Mathis' Yellow Root House and Table,"Shacks, Legends",,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8610.HEIC,/objects/IMG_8610 Small.jpeg
8612,Three Families (A Memorial Piece with Scars),"Shacks, Legends",1989,"Wood set on fire, mixed media",Three Families (A Memorial Piece with Scars),Smithsonian,"Metal, Wood, Text",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8612.HEIC,/objects/IMG_8612 Small.jpeg
8613,The Green House,"Shacks, Legends",,,,Smithsonian,"Text, Wood, Metal",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8613.HEIC,/objects/IMG_8613 Small.jpeg
8614,The Green House,"Shacks, Legends",,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8614.HEIC,/objects/IMG_8614 Small.jpeg
8615,My Yard,"Shacks, Legends",1990,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8615.HEIC,/objects/IMG_8615 Small.jpeg
8616,My Yard,"Shacks, Legends",1990,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8616.HEIC,/objects/IMG_8616 Small.jpeg
8617,Flye Town,"Shacks, Legends",1990,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8617.HEIC,/objects/IMG_8617 Small.jpeg
8618,Miss Mary's House,"Shacks, Legends",1991,,MLF,Smithsonian,"Wood, Text, Metal",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8618.HEIC,/objects/IMG_8618 Small.jpeg
8619,Three Burned Shacks,"Shacks, Legends",1991,"The Ella Jenkins House, the Lula Smith House, the Roderick James House",,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8619.HEIC,/objects/IMG_8619 Small.jpeg
8620,Bailey Lyles' House,Shacks,1991,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8620.HEIC,/objects/IMG_8620 Small.jpeg
8621,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8621.HEIC,/objects/IMG_8621 Small.jpeg
8622,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8622.HEIC,/objects/IMG_8622 Small.jpeg
8623,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8623.HEIC,/objects/IMG_8623 Small.jpeg
8624,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8624.HEIC,/objects/IMG_8624 Small.jpeg
8625,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8625.HEIC,/objects/IMG_8625 Small.jpeg
8626,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8626.HEIC,/objects/IMG_8626 Small.jpeg
8627,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8627.HEIC,/objects/IMG_8627 Small.jpeg
8629,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8629.HEIC,/objects/IMG_8629 Small.jpeg
8630,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8630.HEIC,/objects/IMG_8630 Small.jpeg
8631,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8631.HEIC,/objects/IMG_8631 Small.jpeg
8632,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8632.HEIC,/objects/IMG_8632 Small.jpeg
8633,Reena's Private Room,"Shacks, Legends",1992,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8633.HEIC,/objects/IMG_8633 Small.jpeg
8634,What are these new structures,"Legends, Other?",1993,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8634.HEIC,/objects/IMG_8634 Small.jpeg
8635,Sassafras and Yellow Root,"Shacks, Legends",1993,,The Doctor,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8635.HEIC,/objects/IMG_8635 Small.jpeg
8636,Plainview,"Shacks, Legends",1997,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8636.HEIC,/objects/IMG_8636 Small.jpeg
8638,Black Walls and Corduroy Walls,Torn Walls,1976,,Black Walls,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8638.HEIC,/objects/IMG_8638 Small.jpeg
8639,Black Walls,Torn Walls,,,Black Walls,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8639.HEIC,/objects/IMG_8639 Small.jpeg
8640,Black Walls,Torn Walls,,,Black Walls,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_8640.HEIC,/objects/IMG_8640 Small.jpeg
9104,Black Walls,Torn Walls,,,Black Walls,Smithsonian,"Paint, Canvas",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_9104.HEIC,/objects/IMG_9104 Small.jpeg
9283,Overly Excited,Shacks,2002,Brown with red roof in pasture with fence,,Smithsonian,Photo,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_9283.HEIC,/objects/IMG_9283 Small.jpeg
9284,Three Burned Shacks,"Shacks, Legends",1991,"The Ella Jenkins House, the Lula Smith House, the Roderick James House",,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_9284.HEIC,/objects/IMG_9284 Small.jpeg
9287,Sculpture for Ms. Mary Lou Furcron,"Shacks, Legends",,,MLF,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_9287.HEIC,/objects/IMG_9287 Small.jpeg
9288,Miss Mary's House,"Shacks, Legends",1991,,MLF,Smithsonian,"Wood, Text, Metal",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_9288.HEIC,/objects/IMG_9288 Small.jpeg
9289,Plainview,"Shacks, Legends",1997,,,Smithsonian,Text,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Shacks With Legends/IMG_9289.HEIC,/objects/IMG_9289 Small.jpeg
1,,Frustula,,,,Smithsonian,,,,,
2,,Frustula,,,,Smithsonian,,,,,
3,,Frustula,,,,Smithsonian,,,,,
4,,Frustula,,,,Smithsonian,,,,,
5,,Frustula,,,,Smithsonian,,,,,
6,,Frustula,,,,Smithsonian,,,,,
7,,Frustula,,,,Smithsonian,,,,,
8,,Frustula,,,,Smithsonian,,,,,
9,,Frustula,,,,Smithsonian,,,,,
10,,Frustula,,,,Smithsonian,,,,,
13,,Frustula,,,,Smithsonian,,,,,
27,,Frustula,,,,Smithsonian,,,,,
28,,Frustula,,,,Smithsonian,,,,,
30,,Frustula,,,,Smithsonian,,,,,
33,,Frustula,,,,Smithsonian,,,,,
57,,Frustula,,,,Smithsonian,,,,,
172,,Frustula,,,,Smithsonian,,,,,
179,,Frustula,,,,Smithsonian,,,,,
180,,Frustula,,,,Smithsonian,,,,,
181,,Frustula,,,,Smithsonian,,,,,
182,,Frustula,,,,Smithsonian,,,,,
183,,Frustula,,,,Smithsonian,,,,,
184,,Frustula,,,,Smithsonian,,,,,
185,,Frustula,,,,Smithsonian,,,,,
186,,Frustula,,,,Smithsonian,,,,,
187,,Frustula,,,,Smithsonian,,,,,
188,,Frustula,,,,Smithsonian,,,,,
189,,Frustula,,,,Smithsonian,,,,,
291,,Frustula,,,,Smithsonian,,,,,
292,,Frustula,,,,Smithsonian,,,,,
293,,Frustula,,,,Smithsonian,,,,,
294,,Frustula,,,,Smithsonian,,,,,
330,,Frustula,,,,Smithsonian,,,,,
331,,Frustula,,,,Smithsonian,,,,,
345,,Frustula,,,,Smithsonian,,,,,
346,,Frustula,,,,Smithsonian,,,,,
387,,Frustula,,,,Smithsonian,,,,,
405,,Frustula,,,,Smithsonian,,,,,
424,,Frustula,,,,Smithsonian,,,,,
425,,Frustula,,,,Smithsonian,,,,,
426,,Frustula,,,,Smithsonian,,,,,
427,,Frustula,,,,Smithsonian,,,,,
428,,Frustula,,,,Smithsonian,,,,,
548,,Frustula,,,,Smithsonian,,,,,
550,,Frustula,,,,Smithsonian,,,,,
558,,Frustula,,,,Smithsonian,,,,,
591,,Frustula,,,,Smithsonian,,,,,
625,,Frustula,,,,Smithsonian,,,,,
881,,Frustula,,,,Smithsonian,,,,,
882,,Frustula,,,,Smithsonian,,,,,
944,,Frustula,,,,Smithsonian,,,,,
945,,Frustula,,,,Smithsonian,,,,,
946,,Frustula,,,,Smithsonian,,,,,
947,,Frustula,,,,Smithsonian,,,,,
948,,Frustula,,,,Smithsonian,,,,,
949,,Frustula,,,,Smithsonian,,,,,
950,,Frustula,,,,Smithsonian,,,,,
953,,Frustula,,,,Smithsonian,,,,,
957,,Frustula,,,,Smithsonian,,,,,
958,,Frustula,,,,Smithsonian,,,,,
959,,Frustula,,,,Smithsonian,,,,,
960,,Frustula,,,,Smithsonian,,,,,
961,,Frustula,,,,Smithsonian,,,,,
962,,Frustula,,,,Smithsonian,,,,,
963,,Frustula,,,,Smithsonian,,,,,
964,,Frustula,,,,Smithsonian,,,,,
965,,Frustula,,,,Smithsonian,,,,,
966,,Frustula,,,,Smithsonian,,,,,
967,,Frustula,,,,Smithsonian,,,,,
968,,Frustula,,,,Smithsonian,,,,,
969,,Frustula,,,,Smithsonian,,,,,
970,,Frustula,,,,Smithsonian,,,,,
971,,Frustula,,,,Smithsonian,,,,,
972,,Frustula,,,,Smithsonian,,,,,
973,,Frustula,,,,Smithsonian,,,,,
976,,Frustula,,,,Smithsonian,,,,,
983,,Frustula,,,,Smithsonian,,,,,
984,,Frustula,,,,Smithsonian,,,,,
987,,Frustula,,,,Smithsonian,,,,,
991,,Frustula,,,,Smithsonian,,,,,
1158,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_1158.HEIC,/objects/IMG_1158 Small.jpeg
1159,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_1159.HEIC,/objects/IMG_1159 Small.jpeg
1160,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_1160.HEIC,/objects/IMG_1160 Small.jpeg
1161,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_1161.HEIC,/objects/IMG_1161 Small.jpeg
1162,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_1162.HEIC,/objects/IMG_1162 Small.jpeg
1163,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_1163.HEIC,/objects/IMG_1163 Small.jpeg
1164,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_1164.HEIC,/objects/IMG_1164 Small.jpeg
1165,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_1165.HEIC,/objects/IMG_1165 Small.jpeg
1166,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_1166.HEIC,/objects/IMG_1166 Small.jpeg
1167,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_1167.HEIC,/objects/IMG_1167 Small.jpeg
1168,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_1168.HEIC,/objects/IMG_1168 Small.jpeg
1264,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_1264.HEIC,/objects/IMG_1264 Small.jpeg
1265,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_1265.HEIC,/objects/IMG_1265 Small.jpeg
1266,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_1266.HEIC,/objects/IMG_1266 Small.jpeg
9657,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9657.HEIC,/objects/IMG_9657 Small.jpeg
9658,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9658.HEIC,/objects/IMG_9658 Small.jpeg
9740,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9740.HEIC,/objects/IMG_9740 Small.jpeg
9741,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9741.HEIC,/objects/IMG_9741 Small.jpeg
